REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,22/10/2022 22:50,4136.05,122.79,TRADE
VIC1,22/10/2022 22:55,4177.78,122.32,TRADE
VIC1,22/10/2022 23:00,4124.58,122.2,TRADE
VIC1,22/10/2022 23:05,4203.5,123.62,TRADE
VIC1,22/10/2022 23:10,4288,126.4,TRADE
VIC1,22/10/2022 23:15,4384.83,132.72,TRADE
VIC1,22/10/2022 23:20,4376.78,127.48,TRADE
VIC1,22/10/2022 23:25,4317.72,123.9,TRADE
VIC1,22/10/2022 23:30,4341.22,129.3,TRADE
VIC1,22/10/2022 23:35,4343,140.63,TRADE
VIC1,22/10/2022 23:40,4373.31,132.72,TRADE
VIC1,22/10/2022 23:45,4303.99,132.29,TRADE
VIC1,22/10/2022 23:50,4292.95,130.75,TRADE
VIC1,22/10/2022 23:55,4294.32,129.43,TRADE
VIC1,23/10/2022 0:00,4268.57,131.05,TRADE
VIC1,23/10/2022 0:05,4239.82,122.68,TRADE
VIC1,23/10/2022 0:10,4249.93,132.72,TRADE
VIC1,23/10/2022 0:15,4160.27,132.72,TRADE
VIC1,23/10/2022 0:20,4151.21,131.14,TRADE
VIC1,23/10/2022 0:25,4090.52,119.99,TRADE
VIC1,23/10/2022 0:30,4127.4,131.01,TRADE
VIC1,23/10/2022 0:35,4104.17,132.41,TRADE
VIC1,23/10/2022 0:40,4099.54,132.29,TRADE
VIC1,23/10/2022 0:45,4108.2,132.32,TRADE
VIC1,23/10/2022 0:50,4058.06,119.99,TRADE
VIC1,23/10/2022 0:55,4003.07,119.99,TRADE
VIC1,23/10/2022 1:00,3986.38,119.99,TRADE
VIC1,23/10/2022 1:05,3966.6,130.26,TRADE
VIC1,23/10/2022 1:10,3915.47,119.99,TRADE
VIC1,23/10/2022 1:15,3938.94,119.99,TRADE
VIC1,23/10/2022 1:20,3861.83,119.99,TRADE
VIC1,23/10/2022 1:25,3830.1,119.99,TRADE
VIC1,23/10/2022 1:30,3847.66,117.01,TRADE
VIC1,23/10/2022 1:35,3808.59,119.99,TRADE
VIC1,23/10/2022 1:40,3798.48,119.99,TRADE
VIC1,23/10/2022 1:45,3682.28,119.99,TRADE
VIC1,23/10/2022 1:50,3798.26,119.99,TRADE
VIC1,23/10/2022 1:55,3763.08,123.79,TRADE
VIC1,23/10/2022 2:00,3741.91,119.99,TRADE
VIC1,23/10/2022 2:05,3749.1,123.49,TRADE
VIC1,23/10/2022 2:10,3682.7,123.51,TRADE
VIC1,23/10/2022 2:15,3676.78,126.03,TRADE
VIC1,23/10/2022 2:20,3646.69,124.64,TRADE
VIC1,23/10/2022 2:25,3668.72,128.54,TRADE
VIC1,23/10/2022 2:30,3677.89,124.61,TRADE
VIC1,23/10/2022 2:35,3581.59,119.99,TRADE
VIC1,23/10/2022 2:40,3603.85,128.38,TRADE
VIC1,23/10/2022 2:45,3612.63,126.76,TRADE
VIC1,23/10/2022 2:50,3564.62,119.99,TRADE
VIC1,23/10/2022 2:55,3509.63,113.62,TRADE
VIC1,23/10/2022 3:00,3496.51,110.49,TRADE
VIC1,23/10/2022 3:05,3482.66,119.99,TRADE
VIC1,23/10/2022 3:10,3531.41,113.9,TRADE
VIC1,23/10/2022 3:15,3470.7,112.16,TRADE
VIC1,23/10/2022 3:20,3473.35,85.25,TRADE
VIC1,23/10/2022 3:25,3443.86,28.96,TRADE
VIC1,23/10/2022 3:30,3457.55,28.96,TRADE
VIC1,23/10/2022 3:35,3460.63,33.56,TRADE
VIC1,23/10/2022 3:40,3410.95,35.28,TRADE
VIC1,23/10/2022 3:45,3442.41,42,TRADE
VIC1,23/10/2022 3:50,3479.04,28.96,TRADE
VIC1,23/10/2022 3:55,3466.11,28.96,TRADE
VIC1,23/10/2022 4:00,3395.94,19.13,TRADE
VIC1,23/10/2022 4:05,3471.89,19.13,TRADE
VIC1,23/10/2022 4:10,3493.46,19.13,TRADE
VIC1,23/10/2022 4:15,3501.49,19.13,TRADE
VIC1,23/10/2022 4:20,3507.68,19.13,TRADE
VIC1,23/10/2022 4:25,3443.73,19.13,TRADE
VIC1,23/10/2022 4:30,3455.89,19.13,TRADE
VIC1,23/10/2022 4:35,3511,19.19,TRADE
VIC1,23/10/2022 4:40,3554.26,41.53,TRADE
VIC1,23/10/2022 4:45,3467.89,19.19,TRADE
VIC1,23/10/2022 4:50,3502.78,19.19,TRADE
VIC1,23/10/2022 4:55,3544.85,19.19,TRADE
VIC1,23/10/2022 5:00,3532.86,19.19,TRADE
VIC1,23/10/2022 5:05,3501.19,19.13,TRADE
VIC1,23/10/2022 5:10,3528.57,19.13,TRADE
VIC1,23/10/2022 5:15,3532.2,19.13,TRADE
VIC1,23/10/2022 5:20,3511.81,19.13,TRADE
VIC1,23/10/2022 5:25,3523,19.13,TRADE
VIC1,23/10/2022 5:30,3514.8,19.13,TRADE
VIC1,23/10/2022 5:35,3559.87,19.77,TRADE
VIC1,23/10/2022 5:40,3619.13,30.24,TRADE
VIC1,23/10/2022 5:45,3609.92,85.25,TRADE
VIC1,23/10/2022 5:50,3647.45,85.25,TRADE
VIC1,23/10/2022 5:55,3631.86,33.26,TRADE
VIC1,23/10/2022 6:00,3653.27,28.3,TRADE
VIC1,23/10/2022 6:05,3570.27,19.13,TRADE
VIC1,23/10/2022 6:10,3583.48,19.13,TRADE
VIC1,23/10/2022 6:15,3560.93,19.13,TRADE
VIC1,23/10/2022 6:20,3645.64,19.13,TRADE
VIC1,23/10/2022 6:25,3655.92,24.04,TRADE
VIC1,23/10/2022 6:30,3610.43,19.13,TRADE
VIC1,23/10/2022 6:35,3724.8,85.25,TRADE
VIC1,23/10/2022 6:40,3768.67,85.25,TRADE
VIC1,23/10/2022 6:45,3760.08,55.28,TRADE
VIC1,23/10/2022 6:50,3624.23,9.06,TRADE
VIC1,23/10/2022 6:55,3664.57,19.13,TRADE
VIC1,23/10/2022 7:00,3734.76,21.57,TRADE
VIC1,23/10/2022 7:05,3572.94,8.94,TRADE
VIC1,23/10/2022 7:10,3554.03,9.2,TRADE
VIC1,23/10/2022 7:15,3604.14,9.2,TRADE
VIC1,23/10/2022 7:20,3566.67,8.94,TRADE
VIC1,23/10/2022 7:25,3638.15,9.2,TRADE
VIC1,23/10/2022 7:30,3667.13,19.13,TRADE
VIC1,23/10/2022 7:35,3691.39,19.13,TRADE
VIC1,23/10/2022 7:40,3648.9,19.13,TRADE
VIC1,23/10/2022 7:45,3645.07,19.13,TRADE
VIC1,23/10/2022 7:50,3619.78,8.94,TRADE
VIC1,23/10/2022 7:55,3608.25,19.13,TRADE
VIC1,23/10/2022 8:00,3598.15,19.13,TRADE
VIC1,23/10/2022 8:05,3511.53,8.7,TRADE
VIC1,23/10/2022 8:10,3482.37,8.94,TRADE
VIC1,23/10/2022 8:15,3494.97,8.94,TRADE
VIC1,23/10/2022 8:20,3553.51,8.94,TRADE
VIC1,23/10/2022 8:25,3526.7,8.94,TRADE
VIC1,23/10/2022 8:30,3561.49,8.94,TRADE
VIC1,23/10/2022 8:35,3564.77,8.94,TRADE
VIC1,23/10/2022 8:40,3501.22,6.75,TRADE
VIC1,23/10/2022 8:45,3489.76,8.94,TRADE
VIC1,23/10/2022 8:50,3378.87,-1.12,TRADE
VIC1,23/10/2022 8:55,3333.2,0.02,TRADE
VIC1,23/10/2022 9:00,3379.51,4.2,TRADE
VIC1,23/10/2022 9:05,3288.74,0.02,TRADE
VIC1,23/10/2022 9:10,3373.23,8.94,TRADE
VIC1,23/10/2022 9:15,3424.81,8.94,TRADE
VIC1,23/10/2022 9:20,3327.54,8.7,TRADE
VIC1,23/10/2022 9:25,3380.54,8.94,TRADE
VIC1,23/10/2022 9:30,3369.49,3,TRADE
VIC1,23/10/2022 9:35,3281.29,6.15,TRADE
VIC1,23/10/2022 9:40,3268.91,8.94,TRADE
VIC1,23/10/2022 9:45,3329.6,8.94,TRADE
VIC1,23/10/2022 9:50,3296.59,8.94,TRADE
VIC1,23/10/2022 9:55,3259.68,8.94,TRADE
VIC1,23/10/2022 10:00,3290.42,8.59,TRADE
VIC1,23/10/2022 10:05,3243.07,9.2,TRADE
VIC1,23/10/2022 10:10,3265.1,15.58,TRADE
VIC1,23/10/2022 10:15,3287.93,15.58,TRADE
VIC1,23/10/2022 10:20,3239.45,8.94,TRADE
VIC1,23/10/2022 10:25,3192.24,8.94,TRADE
VIC1,23/10/2022 10:30,3256.3,-1.54,TRADE
VIC1,23/10/2022 10:35,3228.49,-16.02,TRADE
VIC1,23/10/2022 10:40,3234.47,-16.57,TRADE
VIC1,23/10/2022 10:45,3160.48,-16.83,TRADE
VIC1,23/10/2022 10:50,3142.11,-19.9,TRADE
VIC1,23/10/2022 10:55,3105.3,-36.92,TRADE
VIC1,23/10/2022 11:00,3076.28,-36.92,TRADE
VIC1,23/10/2022 11:05,3152.71,-20,TRADE
VIC1,23/10/2022 11:10,3112.41,-35.95,TRADE
VIC1,23/10/2022 11:15,3149.39,-20,TRADE
VIC1,23/10/2022 11:20,3160.72,8.94,TRADE
VIC1,23/10/2022 11:25,3161.39,-4.38,TRADE
VIC1,23/10/2022 11:30,3174.61,-20,TRADE
VIC1,23/10/2022 11:35,3201.57,-13.87,TRADE
VIC1,23/10/2022 11:40,3084.19,14.09,TRADE
VIC1,23/10/2022 11:45,3081.11,16.15,TRADE
VIC1,23/10/2022 11:50,3188.58,-4.85,TRADE
VIC1,23/10/2022 11:55,3174.18,26.76,TRADE
VIC1,23/10/2022 12:00,3099.56,19.13,TRADE
VIC1,23/10/2022 12:05,3199.62,19.3,TRADE
VIC1,23/10/2022 12:10,3131.5,24.75,TRADE
VIC1,23/10/2022 12:15,3105.7,17,TRADE
VIC1,23/10/2022 12:20,3130.69,12.98,TRADE
VIC1,23/10/2022 12:25,3040.11,8.94,TRADE
VIC1,23/10/2022 12:30,3086.64,20.26,TRADE
VIC1,23/10/2022 12:35,3137.77,18.18,TRADE
VIC1,23/10/2022 12:40,3129.15,13.16,TRADE
VIC1,23/10/2022 12:45,3145.95,16.9,TRADE
VIC1,23/10/2022 12:50,3230.11,23.08,TRADE
VIC1,23/10/2022 12:55,3197.42,0.15,TRADE
VIC1,23/10/2022 13:00,3151.9,8.94,TRADE
VIC1,23/10/2022 13:05,3183.93,17.72,TRADE
VIC1,23/10/2022 13:10,3273.65,12.9,TRADE
VIC1,23/10/2022 13:15,3207.4,19.13,TRADE
VIC1,23/10/2022 13:20,3196.7,18.7,TRADE
VIC1,23/10/2022 13:25,3164.87,8.94,TRADE
VIC1,23/10/2022 13:30,3112.92,8.7,TRADE
VIC1,23/10/2022 13:35,3130.21,-11.17,TRADE
VIC1,23/10/2022 13:40,3210.35,8.94,TRADE
VIC1,23/10/2022 13:45,3207.58,8.94,TRADE
VIC1,23/10/2022 13:50,3192.06,8.94,TRADE
VIC1,23/10/2022 13:55,3243.6,12.67,TRADE
VIC1,23/10/2022 14:00,3196.57,1.76,TRADE
VIC1,23/10/2022 14:05,3221.81,8.94,TRADE
VIC1,23/10/2022 14:10,3140.33,-28.93,TRADE
VIC1,23/10/2022 14:15,3146.57,8.7,TRADE
VIC1,23/10/2022 14:20,3182.44,8.94,TRADE
VIC1,23/10/2022 14:25,3295.16,17.72,TRADE
VIC1,23/10/2022 14:30,3286.98,34.73,TRADE
VIC1,23/10/2022 14:35,3197.44,8.7,TRADE
VIC1,23/10/2022 14:40,3318.92,18.92,TRADE
VIC1,23/10/2022 14:45,3270.79,8.94,TRADE
VIC1,23/10/2022 14:50,3334.37,19.13,TRADE
VIC1,23/10/2022 14:55,3274.61,8.94,TRADE
VIC1,23/10/2022 15:00,3176.52,0.17,TRADE
VIC1,23/10/2022 15:05,3294.59,22.93,TRADE
VIC1,23/10/2022 15:10,3285.03,0.15,TRADE
VIC1,23/10/2022 15:15,3392.88,8.94,TRADE
VIC1,23/10/2022 15:20,3487.27,8.94,TRADE
VIC1,23/10/2022 15:25,3473.17,8.94,TRADE
VIC1,23/10/2022 15:30,3532.51,18.36,TRADE
VIC1,23/10/2022 15:35,3594.76,17.72,TRADE
VIC1,23/10/2022 15:40,3643.65,110.72,TRADE
VIC1,23/10/2022 15:45,3511.32,8.94,TRADE
VIC1,23/10/2022 15:50,3609.65,18.74,TRADE
VIC1,23/10/2022 15:55,3709.79,8.94,TRADE
VIC1,23/10/2022 16:00,3695.89,8.94,TRADE
VIC1,23/10/2022 16:05,3756.59,8.94,TRADE
VIC1,23/10/2022 16:10,3856.89,27.74,TRADE
VIC1,23/10/2022 16:15,3884.34,27.03,TRADE
VIC1,23/10/2022 16:20,3919.68,9.2,TRADE
VIC1,23/10/2022 16:25,4008,18.32,TRADE
VIC1,23/10/2022 16:30,4115.9,34.3,TRADE
VIC1,23/10/2022 16:35,4151.26,23.14,TRADE
VIC1,23/10/2022 16:40,4198.89,33.5,TRADE
VIC1,23/10/2022 16:45,4264.81,105.23,TRADE
VIC1,23/10/2022 16:50,4315.08,120.59,TRADE
VIC1,23/10/2022 16:55,4437.4,144.52,TRADE
VIC1,23/10/2022 17:00,4439.86,116.92,TRADE
VIC1,23/10/2022 17:05,4473.47,112.84,TRADE
VIC1,23/10/2022 17:10,4551.86,114.66,TRADE
VIC1,23/10/2022 17:15,4574.16,116.57,TRADE
VIC1,23/10/2022 17:20,4511.35,116.23,TRADE
VIC1,23/10/2022 17:25,4574.13,119.01,TRADE
VIC1,23/10/2022 17:30,4666.72,132.72,TRADE
VIC1,23/10/2022 17:35,4606.12,130.89,TRADE
VIC1,23/10/2022 17:40,4632.56,132.72,TRADE
VIC1,23/10/2022 17:45,4723.56,132.72,TRADE
VIC1,23/10/2022 17:50,4742.89,132.72,TRADE
VIC1,23/10/2022 17:55,4745.53,132.72,TRADE
VIC1,23/10/2022 18:00,4776.23,132.72,TRADE
VIC1,23/10/2022 18:05,4813.42,117.99,TRADE
VIC1,23/10/2022 18:10,4806.16,132.72,TRADE
VIC1,23/10/2022 18:15,4726.57,115.86,TRADE
VIC1,23/10/2022 18:20,4789.56,132.72,TRADE
VIC1,23/10/2022 18:25,4739.21,113.84,TRADE
VIC1,23/10/2022 18:30,4694.94,109.93,TRADE
VIC1,23/10/2022 18:35,4781.91,127.23,TRADE
VIC1,23/10/2022 18:40,4794.83,132.72,TRADE
VIC1,23/10/2022 18:45,4800,126.58,TRADE
VIC1,23/10/2022 18:50,4770.25,105.62,TRADE
VIC1,23/10/2022 18:55,4825.56,115.18,TRADE
VIC1,23/10/2022 19:00,4793.81,114.27,TRADE
VIC1,23/10/2022 19:05,4830.41,106.02,TRADE
VIC1,23/10/2022 19:10,4807.2,117.44,TRADE
VIC1,23/10/2022 19:15,4733.17,106.76,TRADE
VIC1,23/10/2022 19:20,4728.19,106.94,TRADE
VIC1,23/10/2022 19:25,4779.3,106.09,TRADE
VIC1,23/10/2022 19:30,4740.47,105.06,TRADE
VIC1,23/10/2022 19:35,4735.89,95.25,TRADE
VIC1,23/10/2022 19:40,4794.64,95.25,TRADE
VIC1,23/10/2022 19:45,4744.76,19.13,TRADE
VIC1,23/10/2022 19:50,4717.7,19.13,TRADE
VIC1,23/10/2022 19:55,4654.69,9.2,TRADE
VIC1,23/10/2022 20:00,4613.43,9.2,TRADE
VIC1,23/10/2022 20:05,4611.09,9.2,TRADE
VIC1,23/10/2022 20:10,4583.38,9.2,TRADE
VIC1,23/10/2022 20:15,4536.91,8.94,TRADE
VIC1,23/10/2022 20:20,4513.91,8.94,TRADE
VIC1,23/10/2022 20:25,4547.22,8.94,TRADE
VIC1,23/10/2022 20:30,4534.89,8.94,TRADE
VIC1,23/10/2022 20:35,4511.36,8.94,TRADE
VIC1,23/10/2022 20:40,4483.46,8.7,TRADE
VIC1,23/10/2022 20:45,4438.68,8.7,TRADE
VIC1,23/10/2022 20:50,4413,8.94,TRADE
VIC1,23/10/2022 20:55,4322.11,6.15,TRADE
VIC1,23/10/2022 21:00,4270.48,7.67,TRADE
VIC1,23/10/2022 21:05,4260.67,8.94,TRADE
VIC1,23/10/2022 21:10,4254.13,5.15,TRADE
VIC1,23/10/2022 21:15,4276.15,8.94,TRADE
VIC1,23/10/2022 21:20,4241.85,8.7,TRADE
VIC1,23/10/2022 21:25,4233.99,8.94,TRADE
VIC1,23/10/2022 21:30,4231.41,8.94,TRADE
VIC1,23/10/2022 21:35,4174.03,3,TRADE
VIC1,23/10/2022 21:40,4149.54,8.94,TRADE
VIC1,23/10/2022 21:45,4057.03,8.7,TRADE
VIC1,23/10/2022 21:50,4030,8.94,TRADE
VIC1,23/10/2022 21:55,4037.84,8.94,TRADE
VIC1,23/10/2022 22:00,4004.29,8.94,TRADE
VIC1,23/10/2022 22:05,3889.37,0.02,TRADE
VIC1,23/10/2022 22:10,3980.45,8.94,TRADE
VIC1,23/10/2022 22:15,3954.45,8.94,TRADE
VIC1,23/10/2022 22:20,3941.46,8.7,TRADE
VIC1,23/10/2022 22:25,3875.89,0.02,TRADE
VIC1,23/10/2022 22:30,3905.94,0.02,TRADE
VIC1,23/10/2022 22:35,3893.46,0.02,TRADE
VIC1,23/10/2022 22:40,3894.91,-19.9,TRADE
VIC1,23/10/2022 22:45,3907.08,0.02,TRADE
VIC1,23/10/2022 22:50,3884.64,-19.9,TRADE
VIC1,23/10/2022 22:55,3801.41,-19.9,TRADE
VIC1,23/10/2022 23:00,3782.52,-34.37,TRADE
VIC1,23/10/2022 23:05,3923.17,-7.28,TRADE
VIC1,23/10/2022 23:10,3988.77,8.7,TRADE
VIC1,23/10/2022 23:15,4053.21,6.15,TRADE
VIC1,23/10/2022 23:20,4046.96,0.02,TRADE
VIC1,23/10/2022 23:25,4047.11,0.02,TRADE
VIC1,23/10/2022 23:30,4109.03,0.02,TRADE
VIC1,23/10/2022 23:35,4119.37,8.94,TRADE
VIC1,23/10/2022 23:40,4043.77,0.02,TRADE
VIC1,23/10/2022 23:45,3998.13,0.02,TRADE
VIC1,23/10/2022 23:50,3979.06,-19.9,TRADE
VIC1,23/10/2022 23:55,3986.68,0.02,TRADE
VIC1,24/10/2022 0:00,3989.9,0.02,TRADE
VIC1,24/10/2022 0:05,3892.75,0.02,TRADE
VIC1,24/10/2022 0:10,4000.81,0.02,TRADE
VIC1,24/10/2022 0:15,3953.53,0.02,TRADE
VIC1,24/10/2022 0:20,3889.58,-19.9,TRADE
VIC1,24/10/2022 0:25,3900.25,0.02,TRADE
VIC1,24/10/2022 0:30,3821.16,-19.9,TRADE
VIC1,24/10/2022 0:35,3831.11,5.59,TRADE
VIC1,24/10/2022 0:40,3830.25,0.02,TRADE
VIC1,24/10/2022 0:45,3813.89,0.02,TRADE
VIC1,24/10/2022 0:50,3757.95,-19.9,TRADE
VIC1,24/10/2022 0:55,3793.52,1.02,TRADE
VIC1,24/10/2022 1:00,3872.21,1.04,TRADE
VIC1,24/10/2022 1:05,3777.18,-38,TRADE
VIC1,24/10/2022 1:10,3771.4,-19.9,TRADE
VIC1,24/10/2022 1:15,3708.63,-19.9,TRADE
VIC1,24/10/2022 1:20,3727.37,0.02,TRADE
VIC1,24/10/2022 1:25,3780.94,0.02,TRADE
VIC1,24/10/2022 1:30,3686.51,0.02,TRADE
VIC1,24/10/2022 1:35,3697.3,0.02,TRADE
VIC1,24/10/2022 1:40,3724.91,0.02,TRADE
VIC1,24/10/2022 1:45,3670.72,0.02,TRADE
VIC1,24/10/2022 1:50,3663.74,0.02,TRADE
VIC1,24/10/2022 1:55,3586.73,-36.92,TRADE
VIC1,24/10/2022 2:00,3604.22,-19.9,TRADE
VIC1,24/10/2022 2:05,3687.49,0.13,TRADE
VIC1,24/10/2022 2:10,3640.59,-0.31,TRADE
VIC1,24/10/2022 2:15,3541.39,-36.92,TRADE
VIC1,24/10/2022 2:20,3624.41,-19.9,TRADE
VIC1,24/10/2022 2:25,3630.37,-1.69,TRADE
VIC1,24/10/2022 2:30,3617.95,-1.23,TRADE
VIC1,24/10/2022 2:35,3550.33,-19.9,TRADE
VIC1,24/10/2022 2:40,3529,-19.9,TRADE
VIC1,24/10/2022 2:45,3556.69,-19.9,TRADE
VIC1,24/10/2022 2:50,3529.5,-19.9,TRADE
VIC1,24/10/2022 2:55,3485.33,-19.9,TRADE
VIC1,24/10/2022 3:00,3491.29,-19.9,TRADE
VIC1,24/10/2022 3:05,3540.74,-19.9,TRADE
VIC1,24/10/2022 3:10,3542.77,-36.92,TRADE
VIC1,24/10/2022 3:15,3511.56,-36.92,TRADE
VIC1,24/10/2022 3:20,3539.03,-34.37,TRADE
VIC1,24/10/2022 3:25,3545.06,-19.9,TRADE
VIC1,24/10/2022 3:30,3516.73,-19.9,TRADE
VIC1,24/10/2022 3:35,3539.55,-19.9,TRADE
VIC1,24/10/2022 3:40,3565.2,-19.9,TRADE
VIC1,24/10/2022 3:45,3553.71,-19.9,TRADE
VIC1,24/10/2022 3:50,3555.9,-19.9,TRADE
VIC1,24/10/2022 3:55,3555.4,-19.9,TRADE
VIC1,24/10/2022 4:00,3581.53,-19.9,TRADE
VIC1,24/10/2022 4:05,3593.04,-19.9,TRADE
VIC1,24/10/2022 4:10,3662.71,-19.9,TRADE
VIC1,24/10/2022 4:15,3671.25,-18.88,TRADE
VIC1,24/10/2022 4:20,3683.29,-19.9,TRADE
VIC1,24/10/2022 4:25,3691.85,-19.9,TRADE
VIC1,24/10/2022 4:30,3755.65,8.94,TRADE
VIC1,24/10/2022 4:35,3764.19,8.7,TRADE
VIC1,24/10/2022 4:40,3833.23,8.94,TRADE
VIC1,24/10/2022 4:45,3840.15,6.15,TRADE
VIC1,24/10/2022 4:50,3887.9,8.94,TRADE
VIC1,24/10/2022 4:55,3928.33,8.94,TRADE
VIC1,24/10/2022 5:00,3941.95,8.94,TRADE
VIC1,24/10/2022 5:05,4041.66,24.19,TRADE
VIC1,24/10/2022 5:10,4153.16,19.13,TRADE
VIC1,24/10/2022 5:15,4218.18,19.13,TRADE
VIC1,24/10/2022 5:20,4238.53,8.94,TRADE
VIC1,24/10/2022 5:25,4304.78,8.94,TRADE
VIC1,24/10/2022 5:30,4341.26,8.94,TRADE
VIC1,24/10/2022 5:35,4417.01,19.13,TRADE
VIC1,24/10/2022 5:40,4508.53,19.13,TRADE
VIC1,24/10/2022 5:45,4554.44,19.13,TRADE
VIC1,24/10/2022 5:50,4574.58,8.94,TRADE
VIC1,24/10/2022 5:55,4672.78,19.13,TRADE
VIC1,24/10/2022 6:00,4678.17,19.13,TRADE
VIC1,24/10/2022 6:05,4823.4,19.13,TRADE
VIC1,24/10/2022 6:10,4895.87,85.25,TRADE
VIC1,24/10/2022 6:15,5001.57,95.25,TRADE
VIC1,24/10/2022 6:20,5014.13,85.25,TRADE
VIC1,24/10/2022 6:25,5050.56,95.25,TRADE
VIC1,24/10/2022 6:30,5104.15,95.25,TRADE
VIC1,24/10/2022 6:35,5141.15,102,TRADE
VIC1,24/10/2022 6:40,5213.34,146.78,TRADE
VIC1,24/10/2022 6:45,5236.93,100.45,TRADE
VIC1,24/10/2022 6:50,5247.92,95.25,TRADE
VIC1,24/10/2022 6:55,5315.8,107.63,TRADE
VIC1,24/10/2022 7:00,5321.64,100.18,TRADE
VIC1,24/10/2022 7:05,5179.94,0,TRADE
VIC1,24/10/2022 7:10,5233.32,113.18,TRADE
VIC1,24/10/2022 7:15,5313.57,126.79,TRADE
VIC1,24/10/2022 7:20,5267.77,126.24,TRADE
VIC1,24/10/2022 7:25,5323.24,132.91,TRADE
VIC1,24/10/2022 7:30,5275.59,126.54,TRADE
VIC1,24/10/2022 7:35,5306.75,132.72,TRADE
VIC1,24/10/2022 7:40,5283.01,132.72,TRADE
VIC1,24/10/2022 7:45,5178.98,129.38,TRADE
VIC1,24/10/2022 7:50,5158.21,95.25,TRADE
VIC1,24/10/2022 7:55,5149.72,85.25,TRADE
VIC1,24/10/2022 8:00,5115.71,19.13,TRADE
VIC1,24/10/2022 8:05,5167.13,118.89,TRADE
VIC1,24/10/2022 8:10,5188.2,132.72,TRADE
VIC1,24/10/2022 8:15,5132.3,121.07,TRADE
VIC1,24/10/2022 8:20,5140.39,129.64,TRADE
VIC1,24/10/2022 8:25,5156.45,119.76,TRADE
VIC1,24/10/2022 8:30,5100.51,119.82,TRADE
VIC1,24/10/2022 8:35,5087.25,124.19,TRADE
VIC1,24/10/2022 8:40,5072.17,112.07,TRADE
VIC1,24/10/2022 8:45,4990.25,96.95,TRADE
VIC1,24/10/2022 8:50,4966.1,115.81,TRADE
VIC1,24/10/2022 8:55,5035.46,115.64,TRADE
VIC1,24/10/2022 9:00,4978.18,100.85,TRADE
VIC1,24/10/2022 9:05,4937.58,85.25,TRADE
VIC1,24/10/2022 9:10,4946.92,8.94,TRADE
VIC1,24/10/2022 9:15,4873.46,8.94,TRADE
VIC1,24/10/2022 9:20,4837.73,19.13,TRADE
VIC1,24/10/2022 9:25,4830.22,19.13,TRADE
VIC1,24/10/2022 9:30,4831.37,19.13,TRADE
VIC1,24/10/2022 9:35,4916.69,19.13,TRADE
VIC1,24/10/2022 9:40,4952.44,85.25,TRADE
VIC1,24/10/2022 9:45,4874.72,19.13,TRADE
VIC1,24/10/2022 9:50,5001.26,107.04,TRADE
VIC1,24/10/2022 9:55,4995.24,91.82,TRADE
VIC1,24/10/2022 10:00,4946.3,20.3,TRADE
VIC1,24/10/2022 10:05,4952.3,62.2,TRADE
VIC1,24/10/2022 10:10,4915.96,8.94,TRADE
VIC1,24/10/2022 10:15,4904.57,8.94,TRADE
VIC1,24/10/2022 10:20,4872.56,21.75,TRADE
VIC1,24/10/2022 10:25,4857.29,23.63,TRADE
VIC1,24/10/2022 10:30,4926.03,94.86,TRADE
VIC1,24/10/2022 10:35,4902.87,19.13,TRADE
VIC1,24/10/2022 10:40,4922.2,141.92,TRADE
VIC1,24/10/2022 10:45,4900.91,114.08,TRADE
VIC1,24/10/2022 10:50,4829.1,78.9,TRADE
VIC1,24/10/2022 10:55,4859.28,28.74,TRADE
VIC1,24/10/2022 11:00,4725.16,11.22,TRADE
VIC1,24/10/2022 11:05,4713.33,8.94,TRADE
VIC1,24/10/2022 11:10,4743.88,19.13,TRADE
VIC1,24/10/2022 11:15,4817.06,19.13,TRADE
VIC1,24/10/2022 11:20,4813.21,19.13,TRADE
VIC1,24/10/2022 11:25,4766.68,-38,TRADE
VIC1,24/10/2022 11:30,4839.01,8.94,TRADE
VIC1,24/10/2022 11:35,4799.14,17.72,TRADE
VIC1,24/10/2022 11:40,4784.82,15.58,TRADE
VIC1,24/10/2022 11:45,4727.16,9.2,TRADE
VIC1,24/10/2022 11:50,4676.29,8.7,TRADE
VIC1,24/10/2022 11:55,4767.33,9.2,TRADE
VIC1,24/10/2022 12:00,4717.77,0.02,TRADE
VIC1,24/10/2022 12:05,4580.55,0.02,TRADE
VIC1,24/10/2022 12:10,4642.04,8.94,TRADE
VIC1,24/10/2022 12:15,4599.46,8.94,TRADE
VIC1,24/10/2022 12:20,4545.53,8.94,TRADE
VIC1,24/10/2022 12:25,4504.85,0.02,TRADE
VIC1,24/10/2022 12:30,4409.67,-4.44,TRADE
VIC1,24/10/2022 12:35,4386.46,8.94,TRADE
VIC1,24/10/2022 12:40,4416.03,8.94,TRADE
VIC1,24/10/2022 12:45,4321.99,-20,TRADE
VIC1,24/10/2022 12:50,4330.99,-6.64,TRADE
VIC1,24/10/2022 12:55,4263,-2.29,TRADE
VIC1,24/10/2022 13:00,4232.75,2.61,TRADE
VIC1,24/10/2022 13:05,4145.2,-21.28,TRADE
VIC1,24/10/2022 13:10,4158.01,8.94,TRADE
VIC1,24/10/2022 13:15,4170.02,2.95,TRADE
VIC1,24/10/2022 13:20,4195.77,-2.83,TRADE
VIC1,24/10/2022 13:25,4305.74,0.02,TRADE
